repo,commit,commit_url,author_date,author,subject,hit_aspects,files_changed,insertions,deletions,branch
tauri-apps/tauri,06d4a4ed6c146d6c7782016cf90037b56b944445,https://github.com/tauri-apps/tauri/commit/06d4a4ed6c146d6c7782016cf90037b56b944445,2025-10-06,Fabian-Lars,fix(bundler): set APPIMAGE_EXTRACT_AND_RUN env var as well for linuxdeploy (#14241),,2,7,,origin/feat/cef
tauri-apps/tauri,1a3d1a024ebb2a3dd5d15849523a55246d78fda6,https://github.com/tauri-apps/tauri/commit/1a3d1a024ebb2a3dd5d15849523a55246d78fda6,2025-08-18,Will,fix(ios): Tauri iOS build with binary XCFramework dependencies (#13995),,2,10,,origin/feat/cef
tauri-apps/tauri,bc4afe7dd4780f02c2d4b1f07d97185fbc5d2bba,https://github.com/tauri-apps/tauri/commit/bc4afe7dd4780f02c2d4b1f07d97185fbc5d2bba,2025-08-17,Lucas Fernandes Nogueira,feat(cli): check plugin versions for incompatibilities (#13993),,10,337,45,origin/feat/cef
tauri-apps/tauri,a851b6597f7e37d12f9e4632945e8466800eb5ff,https://github.com/tauri-apps/tauri/commit/a851b6597f7e37d12f9e4632945e8466800eb5ff,2025-03-23,Tony,enhance: include permission group permissions in the generated schema (#13057),,14,112,29,origin/feat/cef
tauri-apps/tauri,94cca92aeb3477dc2a79692d35b5359b113274ab,https://github.com/tauri-apps/tauri/commit/94cca92aeb3477dc2a79692d35b5359b113274ab,2024-05-28,Lucas Nogueira,fix: regression extracting NSIS zip - target folder already exists,,1,,1,origin/feat/cef
tauri-apps/tauri,68c39b8c0ca79e2fa9e250fccdf966136af18c0e,https://github.com/tauri-apps/tauri/commit/68c39b8c0ca79e2fa9e250fccdf966136af18c0e,2024-04-24,Tony,refactor(nsis): use nsis's built-in com plugin instead of ApplicationID plugin (#9527),,4,74,26,origin/feat/cef
tauri-apps/tauri,7c334cb1851ab034a3cfb472dd99dfc61ad3ca7f,https://github.com/tauri-apps/tauri/commit/7c334cb1851ab034a3cfb472dd99dfc61ad3ca7f,2024-04-01,Lucas Fernandes Nogueira,feat(isolation): make encrypt key unextractable (#9327),,2,6,1,origin/feat/cef
tauri-apps/tauri,92bc7d0e16157434330a1bcf1eefda6f0f1e5f85,https://github.com/tauri-apps/tauri/commit/92bc7d0e16157434330a1bcf1eefda6f0f1e5f85,2023-11-15,Fabian-Lars,fix(bundler/nsis): calculate estimated size on build system (#8233),,3,41,18,origin/feat/cef
tauri-apps/tauri,5e0c4489df8f394e8b6af914221e68d3c6e665dd,https://github.com/tauri-apps/tauri/commit/5e0c4489df8f394e8b6af914221e68d3c6e665dd,2023-03-31,Lucas Fernandes Nogueira,fix(bundler): enhance extract_zip security by using enclosed_name() (#6555),,1,15,13,origin/feat/cef
tauri-apps/tauri,f7d3d93b625ffc8bccf8068793f44af2f9a4f997,https://github.com/tauri-apps/tauri/commit/f7d3d93b625ffc8bccf8068793f44af2f9a4f997,2022-04-25,Lucas Fernandes Nogueira,refactor(core): improve performance of the `extract` API (#3963),,7,212,186,origin/feat/cef
tauri-apps/tauri,156cdbc9f8b9b8e79a7da4d042e9b06800cf4b6d,https://github.com/tauri-apps/tauri/commit/156cdbc9f8b9b8e79a7da4d042e9b06800cf4b6d,2021-12-09,Chaoqian Xu,fix: extract an entire source archive into a specified path is not working if the archive includes dirs. (#2997),,2,28,4,origin/feat/cef
tauri-apps/tauri,9fadbf3350b432192ad36477a189229a127ae7f5,https://github.com/tauri-apps/tauri/commit/9fadbf3350b432192ad36477a189229a127ae7f5,2021-05-01,Amr Bashir,refactor(cta): add questions hook for recipes (#1658),,8,187,145,origin/feat/cef
tauri-apps/tauri,1ee1933da508230549533f9eacedf18440dbf57e,https://github.com/tauri-apps/tauri/commit/1ee1933da508230549533f9eacedf18440dbf57e,2019-11-02,Jacob Bolda,test lib on PR (#1) (#49),,1,72,,origin/feat/cef
tauri-apps/tauri,0e260f58d44bf737e4049d6f6e786b8126caa057,https://github.com/tauri-apps/tauri/commit/0e260f58d44bf737e4049d6f6e786b8126caa057,2019-07-28,tensor-programming,add download and extract,,3,90,3,origin/feat/cef
rustdesk/rustdesk,055826e26ff0773081d1eaa325bee750ca1e29c8,https://github.com/rustdesk/rustdesk/commit/055826e26ff0773081d1eaa325bee750ca1e29c8,2025-10-30,Jonathan Gilbert,Edge scrolling (#13247),,67,669,52,origin/master
rustdesk/rustdesk,39b91911cbca39fdf702f2c48314cccc9e8d4a73,https://github.com/rustdesk/rustdesk/commit/39b91911cbca39fdf702f2c48314cccc9e8d4a73,2025-08-07,fufesou,fix: update macos (#12578),,4,96,30,origin/master
rustdesk/rustdesk,5eb2c31207fdbc8d6bf868b187aef15d9dbf28d7,https://github.com/rustdesk/rustdesk/commit/5eb2c31207fdbc8d6bf868b187aef15d9dbf28d7,2024-11-09,fufesou,Refact/flutter 3.24.4 (#9870),,9,153,122,origin/master
rustdesk/rustdesk,d007408061867f46a0a38b81def843bd8986b788,https://github.com/rustdesk/rustdesk/commit/d007408061867f46a0a38b81def843bd8986b788,2024-07-09,Vasyl Gello,Factor out F-Droid buildscript (#8625),,5,600,3,origin/master
rustdesk/rustdesk,3ae163812569106608f6dc8a938558417bae263d,https://github.com/rustdesk/rustdesk/commit/3ae163812569106608f6dc8a938558417bae263d,2024-06-28,21pages,fix extracted forground window not foreground (#8521),,5,113,14,origin/master
rustdesk/rustdesk,ab9e1013b27495a0da0edac15b5724dc7a24b202,https://github.com/rustdesk/rustdesk/commit/ab9e1013b27495a0da0edac15b5724dc7a24b202,2024-06-27,21pages,remove dpiAware from manifest in ci for self-extracted executable (#8508),,1,2,,origin/master
rustdesk/rustdesk,bc3c6af95d1be161a42f13d6a5540fdc15fca7ba,https://github.com/rustdesk/rustdesk/commit/bc3c6af95d1be161a42f13d6a5540fdc15fca7ba,2023-09-03,RustDesk,Merge pull request #5574 from deep-soft/rustdesk-rustdesk,,3,39,2,origin/master
rustdesk/rustdesk,c7a68283073ccc8429b8ade204102156d5b9bcc3,https://github.com/rustdesk/rustdesk/commit/c7a68283073ccc8429b8ade204102156d5b9bcc3,2023-04-29,RustDesk,Merge pull request #4215 from madpilot78/Fix_Windows_Renamed_File_2,,1,86,15,origin/master
rustdesk/rustdesk,1b899a5ce8cdc6aba83db1f3e8335fba2bdead34,https://github.com/rustdesk/rustdesk/commit/1b899a5ce8cdc6aba83db1f3e8335fba2bdead34,2023-04-28,Guido Falsi,Add test for host and name extraction from filename.,,1,57,,origin/master
rustdesk/rustdesk,5a25573125f6a5b9064ab079b7cb1cb4a1eecbba,https://github.com/rustdesk/rustdesk/commit/5a25573125f6a5b9064ab079b7cb1cb4a1eecbba,2023-04-27,Guido Falsi,Reimplement code extracting information from file name.,,1,29,15,origin/master
rustdesk/rustdesk,ec51047c23703c16d8b4fa431d3aac75bc66056a,https://github.com/rustdesk/rustdesk/commit/ec51047c23703c16d8b4fa431d3aac75bc66056a,2023-04-17,fufesou,remove --extract,,1,,1,origin/master
rustdesk/rustdesk,3310205fd1169985c3d2940b01e0fb0d0c291e26,https://github.com/rustdesk/rustdesk/commit/3310205fd1169985c3d2940b01e0fb0d0c291e26,2021-08-21,rustdesk,"tools:replace=""android:extractNativeLibs"" invalid",,1,1,3,origin/master
unionlabs/union,6e6a73022f384ae96d3f9163bfa5f1df64d64b48,https://github.com/unionlabs/union/commit/6e6a73022f384ae96d3f9163bfa5f1df64d64b48,2025-11-03,aeryz,chore(sui): extract out zkgm channel handshake functions,,3,274,167,origin/evmattestor
unionlabs/union,0bdbdeaa4e111892e2ae180c09aa778abc3e013c,https://github.com/unionlabs/union/commit/0bdbdeaa4e111892e2ae180c09aa778abc3e013c,2025-10-31,aeryz,chore(sui): extract all packet functions,,5,566,339,origin/evmattestor
unionlabs/union,68dcb38a1b904fce067ce04eff5bf64c77608a10,https://github.com/unionlabs/union/commit/68dcb38a1b904fce067ce04eff5bf64c77608a10,2025-10-30,aeryz,chore(sui): extract packet recv,,2,308,160,origin/evmattestor
unionlabs/union,135673d2e2fa997c0b6c2f1f50fd6c68dbfa8b64,https://github.com/unionlabs/union/commit/135673d2e2fa997c0b6c2f1f50fd6c68dbfa8b64,2025-10-30,aeryz,chore(sui): extract channel functions,,3,659,487,origin/evmattestor
unionlabs/union,f7104350b5521f359e5e343769f9794ace3117af,https://github.com/unionlabs/union/commit/f7104350b5521f359e5e343769f9794ace3117af,2025-10-30,aeryz,chore(sui): extract ibc connections out,,5,332,180,origin/evmattestor
unionlabs/union,b69b6d945430b58dd08e9602003db373930c3ce7,https://github.com/unionlabs/union/commit/b69b6d945430b58dd08e9602003db373930c3ce7,2025-10-09,Connor Davis,feat(unionlabs): pull out cosmos-signer (#5227),,12,64,39,origin/evmattestor
unionlabs/union,b6a22ecc0355d7caa6d2626c3161912e4fc695e9,https://github.com/unionlabs/union/commit/b6a22ecc0355d7caa6d2626c3161912e4fc695e9,2025-10-09,benluelo,feat(unionlabs): pull out cosmos-signer,,12,64,39,origin/evmattestor
unionlabs/union,c52c8cd6da10203e267ce7f904a8de7b2ec80ca8,https://github.com/unionlabs/union/commit/c52c8cd6da10203e267ce7f904a8de7b2ec80ca8,2025-09-07,Hussein Ait Lahcen,chore(zkgm): evm: extract proxy deployment fn,,1,34,30,origin/evmattestor
unionlabs/union,9fd18890a02953ae67f6acc502144434da307c31,https://github.com/unionlabs/union/commit/9fd18890a02953ae67f6acc502144434da307c31,2025-05-19,Hussein Ait Lahcen,chore(zkgm): extract completion time no longer require unbonding period,,8,48,48,origin/evmattestor
unionlabs/union,8e45e88dbbbd5cf1e91ff62976a257227642ed77,https://github.com/unionlabs/union/commit/8e45e88dbbbd5cf1e91ff62976a257227642ed77,2025-04-30,cor,fix(app2): more error extraction,,1,13,3,origin/evmattestor
unionlabs/union,5de259dd0262136ee105e4f38fba521fc5bbd524,https://github.com/unionlabs/union/commit/5de259dd0262136ee105e4f38fba521fc5bbd524,2025-04-29,cor,fix(app2): extract error details (#4458),,10,176,155,origin/evmattestor
unionlabs/union,17719bc57eb52f1414c17765662a2df34400e25a,https://github.com/unionlabs/union/commit/17719bc57eb52f1414c17765662a2df34400e25a,2025-04-29,cor,fix(app2): extract error details,,1,4,3,origin/evmattestor
unionlabs/union,63396dada95931652b80f9dfafcfb95000ef10df,https://github.com/unionlabs/union/commit/63396dada95931652b80f9dfafcfb95000ef10df,2025-04-27,aeryz,chore: extract functions,,2,117,94,origin/evmattestor
unionlabs/union,783a729bffbccfbf6025092cb0c31a55051b6896,https://github.com/unionlabs/union/commit/783a729bffbccfbf6025092cb0c31a55051b6896,2025-04-18,benluelo,chore(depolama): extract tests module to a file,,2,181,182,origin/evmattestor
unionlabs/union,898d7c4ea92b0f4731191b32ee91e474a70aaade,https://github.com/unionlabs/union/commit/898d7c4ea92b0f4731191b32ee91e474a70aaade,2025-04-12,Lukas,fix(app2): extract spinner,,3,15,3,origin/evmattestor
unionlabs/union,d9ebbbdb10fff129fe2e557534fc7ff345ef1a1b,https://github.com/unionlabs/union/commit/d9ebbbdb10fff129fe2e557534fc7ff345ef1a1b,2025-03-23,ben,frissíthető (#4102),,145,1957,1180,origin/evmattestor
unionlabs/union,8a5587d647b2f5b5910ed40e9cec8cd84cf4ac62,https://github.com/unionlabs/union/commit/8a5587d647b2f5b5910ed40e9cec8cd84cf4ac62,2025-03-21,Kaan Caglan,chore(appv2): added extractErrorDetails usage,,1,2,1,origin/evmattestor
unionlabs/union,c4491f29d6930a73bb61e84fb7ae0ae4e6b4b345,https://github.com/unionlabs/union/commit/c4491f29d6930a73bb61e84fb7ae0ae4e6b4b345,2025-03-21,cor,"Build UCS03 packets in app, TsSdk fixes (#4093)",,21,12197,11598,origin/evmattestor
unionlabs/union,c5e51f417427a88572df316a13dd417c9b9d4b6f,https://github.com/unionlabs/union/commit/c5e51f417427a88572df316a13dd417c9b9d4b6f,2025-03-21,cor,feat(ts-sdk): extract transfer intents,,6,215,89,origin/evmattestor
unionlabs/union,69bc0f3e32661c382d6d8b446c50172690557e07,https://github.com/unionlabs/union/commit/69bc0f3e32661c382d6d8b446c50172690557e07,2025-03-19,cor,Offchain Zkgm packet building in SDK and App (#4080),,32,1073,651,origin/evmattestor
unionlabs/union,0afaf5f8a7cbd48515514d793e2eeb1884fd7540,https://github.com/unionlabs/union/commit/0afaf5f8a7cbd48515514d793e2eeb1884fd7540,2025-03-18,cor,feat(ts-sdk): extract error details,,4,36,34,origin/evmattestor
unionlabs/union,3b500b4ebb45a27668301cae0cf4e7b36a81cd1a,https://github.com/unionlabs/union/commit/3b500b4ebb45a27668301cae0cf4e7b36a81cd1a,2025-03-18,cor,feat(ts-sdk): extract all error details,,3,42,7,origin/evmattestor
unionlabs/union,66b0316d9336c6ce3b3ef8c32577714e9137016b,https://github.com/unionlabs/union/commit/66b0316d9336c6ce3b3ef8c32577714e9137016b,2024-12-13,hussein-aitlahcen,"fix(evm): contracts are not splitted anymore, the abi can be extracte… (#3373)",,2,4,10,origin/evmattestor
unionlabs/union,1c13e4b377c9bab95e85ab3a0168215108d09d8b,https://github.com/unionlabs/union/commit/1c13e4b377c9bab95e85ab3a0168215108d09d8b,2024-12-13,Hussein Ait Lahcen,"fix(evm): contracts are not splitted anymore, the abi can be extracted from the handler directly",,2,4,10,origin/evmattestor
unionlabs/union,bd2f78329cbe907a7836d1ea93cd5eb4fcc8691c,https://github.com/unionlabs/union/commit/bd2f78329cbe907a7836d1ea93cd5eb4fcc8691c,2024-11-14,Abdullah Eryuzlu,feat(ucs01): plug-in union-ibc (#3257),,27,849,1445,origin/evmattestor
unionlabs/union,7716514a7e285156dc40a84e81947ef5737eaac5,https://github.com/unionlabs/union/commit/7716514a7e285156dc40a84e81947ef5737eaac5,2024-11-13,Hussein Ait Lahcen,feat(union-ibc): extract msgs/queries to independent crate,,18,144,113,origin/evmattestor
unionlabs/union,ba874c166dbc6abfe1d4841da59d6af6f05786a3,https://github.com/unionlabs/union/commit/ba874c166dbc6abfe1d4841da59d6af6f05786a3,2024-11-12,aeryz,chore(eth-sync-protocol): extract out the sync protocol,,29,8,34,origin/evmattestor
unionlabs/union,3b135235fb81e8a38289144be76f50f7780a5799,https://github.com/unionlabs/union/commit/3b135235fb81e8a38289144be76f50f7780a5799,2024-11-08,Hussein Ait Lahcen,feat(union-ibc): extract constants and normalize events,,2,187,98,origin/evmattestor
unionlabs/union,5b2441fb3b97ce74d6f3cd884ccd0a4cf4795b1a,https://github.com/unionlabs/union/commit/5b2441fb3b97ce74d6f3cd884ccd0a4cf4795b1a,2024-10-16,aeryz,chore(aptos-ibc): extract authorization logic to an fn,,1,13,27,origin/evmattestor
unionlabs/union,02d672aeb823ccf7d94ba9a4362058abd0d16c62,https://github.com/unionlabs/union/commit/02d672aeb823ccf7d94ba9a4362058abd0d16c62,2024-10-01,Hussein Ait Lahcen,fix(evm): extract used protobuf fns,,2,43,2992,origin/evmattestor
unionlabs/union,0a7a4345899550e447a0554736f6ec4751a9b7d0,https://github.com/unionlabs/union/commit/0a7a4345899550e447a0554736f6ec4751a9b7d0,2024-10-01,aeryz,chore(voyager-move): extract out proofs to functions,,3,115,110,origin/evmattestor
unionlabs/union,3a214858403635d9beae31b06aa4bea741ec8382,https://github.com/unionlabs/union/commit/3a214858403635d9beae31b06aa4bea741ec8382,2024-09-27,benluelo,feat(voyager): extract block fetching to a plugin,,91,7156,5170,origin/evmattestor
unionlabs/union,61b522498f5ab6fc912306c914eef791a6e1c7a1,https://github.com/unionlabs/union/commit/61b522498f5ab6fc912306c914eef791a6e1c7a1,2024-07-29,benluelo,feat(voyager)!: voyager v2,,363,29548,28028,origin/evmattestor
unionlabs/union,ecbb8b6641bbe1e2ea5baff057dd90296852d91a,https://github.com/unionlabs/union/commit/ecbb8b6641bbe1e2ea5baff057dd90296852d91a,2024-09-03,omar,feat: extract docs into own static site (#2904),,155,17058,341,origin/evmattestor
unionlabs/union,4ff101b5e138e2ab5229b2a1933442e3b6b8c1c8,https://github.com/unionlabs/union/commit/4ff101b5e138e2ab5229b2a1933442e3b6b8c1c8,2024-09-02,o-az,feat: extract docs into own static site,,161,19574,,origin/evmattestor
unionlabs/union,c33ff6c44d54cdd675a8b003b1d548d0dc153905,https://github.com/unionlabs/union/commit/c33ff6c44d54cdd675a8b003b1d548d0dc153905,2024-06-17,benluelo,feat(sentinel): pull out eth rpc traits from consensus traits,,13,460,486,origin/evmattestor
unionlabs/union,5e1e2051bb77884043ebdee94f6020463fd0daaf,https://github.com/unionlabs/union/commit/5e1e2051bb77884043ebdee94f6020463fd0daaf,2024-06-15,karel,feat: extract consensus-indexer to abstract trait,,3,89,83,origin/evmattestor
unionlabs/union,6e0d40d25822f2ce577af045967271f2e3fd81b9,https://github.com/unionlabs/union/commit/6e0d40d25822f2ce577af045967271f2e3fd81b9,2024-05-21,hussein-aitlahcen,feat(ucs01): extract constants (#1946),,1,36,23,origin/evmattestor
unionlabs/union,085923a42359db026f66410b8c25553304d068e1,https://github.com/unionlabs/union/commit/085923a42359db026f66410b8c25553304d068e1,2024-02-15,Hussein Ait Lahcen,"feat(uniond): upgrade blst/bls-eth/prysm, extract to inputs",,6,150,117,origin/evmattestor
unionlabs/union,caabc0cb124ecbfdbf3eeda159781e52d24dd701,https://github.com/unionlabs/union/commit/caabc0cb124ecbfdbf3eeda159781e52d24dd701,2024-02-13,ben,refactor: move queue-msg into a library (#1088),,34,1088,846,origin/evmattestor
unionlabs/union,9da9a8c52c9680998d6f80453d67d0c00f8d3ad2,https://github.com/unionlabs/union/commit/9da9a8c52c9680998d6f80453d67d0c00f8d3ad2,2024-01-15,Hussein Ait Lahcen,feat(galois): extract bls gadget,,4,273,131,origin/evmattestor
unionlabs/union,06aaf380d857ac95996956ea6c62d0c38f3bd251,https://github.com/unionlabs/union/commit/06aaf380d857ac95996956ea6c62d0c38f3bd251,2023-09-28,Karel L. Kubat,feat(hubble): extract hasura to lib (#750),,12,1006,3590,origin/evmattestor
unionlabs/union,bd34487b4f27b444bca23d5ece60f910195d3cc8,https://github.com/unionlabs/union/commit/bd34487b4f27b444bca23d5ece60f910195d3cc8,2023-06-26,Ben Luelo,feat: use vend for vendoring instead of go mod vendor,,7,49,31,origin/evmattestor
unionlabs/union,928299e1777dd8f5e3fb746767cd29198a19fbaa,https://github.com/unionlabs/union/commit/928299e1777dd8f5e3fb746767cd29198a19fbaa,2023-06-17,Hussein Ait Lahcen,fix(galois): extract constants,,1,10,2,origin/evmattestor
unionlabs/union,9a64f6b588118839b1e2d37387d9833a8aa2bbf9,https://github.com/unionlabs/union/commit/9a64f6b588118839b1e2d37387d9833a8aa2bbf9,2023-05-05,Hussein Ait Lahcen,feat(evm): extract constants,,1,6,4,origin/evmattestor
FuelLabs/sway,fc2aed7934f4b9ea8be3dcd1d34366cd0390ecb3,https://github.com/FuelLabs/sway/commit/fc2aed7934f4b9ea8be3dcd1d34366cd0390ecb3,2025-10-25,Igor Rončević,Fix build warnings in `in-language` tests (#7464),,14,46,32,origin/xunilrj/trivial-encode-1
FuelLabs/sway,631f1db3bab1111dce88f2cb3f7c580648ac1316,https://github.com/FuelLabs/sway/commit/631f1db3bab1111dce88f2cb3f7c580648ac1316,2025-08-13,zees-dev,feat: forc-debug as lib (#7320),,7,784,402,origin/xunilrj/trivial-encode-1
FuelLabs/sway,de2a5ac0f09d26e6d0da840dbc6326b891afc183,https://github.com/FuelLabs/sway/commit/de2a5ac0f09d26e6d0da840dbc6326b891afc183,2025-07-04,Joshua Batty,Add workspace support to `forc-doc` (#7268),,13,576,58,origin/xunilrj/trivial-encode-1
FuelLabs/sway,e1e51fd81fa16872888a6f5ec25b9125181ca89a,https://github.com/FuelLabs/sway/commit/e1e51fd81fa16872888a6f5ec25b9125181ca89a,2025-06-03,Joshua Batty,Optimisation: only traverse AST's if the cache is stale.  (#7215),,4,103,72,origin/xunilrj/trivial-encode-1
FuelLabs/sway,b7d15399f9841e8f6ab2591beb4330da26370b61,https://github.com/FuelLabs/sway/commit/b7d15399f9841e8f6ab2591beb4330da26370b61,2025-02-27,Daniel Frederico Lins Leite,fix extract_type_parameters regarding primitive types (#6965),,6,49,8,origin/xunilrj/trivial-encode-1
FuelLabs/sway,0640dbe01649428a9819050f1b1b6df364c0fdc2,https://github.com/FuelLabs/sway/commit/0640dbe01649428a9819050f1b1b6df364c0fdc2,2025-02-10,Kaya Gökalp,fix: remove invalid unpacking logic for IPFS pinned pkg sources (#6902),,4,172,20,origin/xunilrj/trivial-encode-1
